DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/31/2017,13:45,BRONX,10475,40.883354,-73.830574,"(40.883354, -73.830574)",HOLLERS AVENUE,STEENWICK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3780684,AM,,,,
10/31/2017,13:45,BROOKLYN,11203,40.646606,-73.94429,"(40.646606, -73.94429)",,,345       EAST 35 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781255,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,13:45,QUEENS,11354,40.768993,-73.83364,"(40.768993, -73.83364)",,,31-06     FARRINGTON STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3780705,DS,SPORT UTILITY / STATION WAGON,,,
10/31/2017,13:49,BROOKLYN,11203,40.656742,-73.92897,"(40.656742, -73.92897)",CLARKSON AVENUE,EAST 52 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3781324,PASSENGER VEHICLE,,,,
10/31/2017,13:50,MANHATTAN,10280,40.70528,-74.01782,"(40.70528, -74.01782)",,,36        BATTERY PLACE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780923,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,13:50,,,,,,PHELAN PLACE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781259,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/31/2017,13:55,QUEENS,11375,,,,108 STREET,64 AVE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3781092,PASSENGER VEHICLE,,,,
10/31/2017,13:55,,,40.809563,-73.92923,"(40.809563, -73.92923)",EAST 135 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3780760,BICYCLE,TAXI,,,
10/31/2017,14:00,QUEENS,11414,40.669876,-73.84741,"(40.669876, -73.84741)",88 STREET,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780728,CONV,PASSENGER VEHICLE,,,
10/31/2017,14:00,,,40.53026,-74.18847,"(40.53026, -74.18847)",KINGDOM AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781460,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:00,BROOKLYN,11215,40.670353,-73.99197,"(40.670353, -73.99197)",,,498       3 AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3780896,PASSENGER VEHICLE,TAXI,,,
10/31/2017,14:00,QUEENS,11428,40.71817,-73.736145,"(40.71817, -73.736145)",JAMAICA AVENUE,219 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780737,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:00,MANHATTAN,10016,40.74701,-73.977196,"(40.74701, -73.977196)",EAST 36 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3780710,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,14:00,QUEENS,11417,40.678944,-73.83447,"(40.678944, -73.83447)",ROCKAWAY BOULEVARD,105 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781511,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,14:00,BRONX,10454,40.805557,-73.91047,"(40.805557, -73.91047)",BRUCKNER BOULEVARD,EAST 140 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780758,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,14:00,BROOKLYN,11249,40.7097,-73.968506,"(40.7097, -73.968506)",,,421       KENT AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3780897,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:00,,,40.707447,-73.943214,"(40.707447, -73.943214)",GRAHAM AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3780887,BU,PASSENGER VEHICLE,,,
10/31/2017,14:00,QUEENS,11368,40.757824,-73.86101,"(40.757824, -73.86101)",NORTHERN BOULEVARD,108 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3781043,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,14:00,QUEENS,11101,40.75449,-73.93018,"(40.75449, -73.93018)",,,32-07     37 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780903,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,14:00,BRONX,10474,40.81235,-73.88497,"(40.81235, -73.88497)",BRYANT AVENUE,RANDALL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780953,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/31/2017,14:00,BRONX,10467,40.859375,-73.868576,"(40.859375, -73.868576)",,,2265      OLINVILLE AVENUE,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781646,PASSENGER VEHICLE,BICYCLE,,,
10/31/2017,14:00,QUEENS,11414,40.669876,-73.84741,"(40.669876, -73.84741)",88 STREET,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780728,CONV,PASSENGER VEHICLE,,,
10/31/2017,14:00,,,40.53026,-74.18847,"(40.53026, -74.18847)",KINGDOM AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781460,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:04,MANHATTAN,10021,40.774406,-73.965614,"(40.774406, -73.965614)",5 AVENUE,EAST 75 STREET,,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,3781707,SPORT UTILITY / STATION WAGON,VN,,,
10/31/2017,14:04,,,40.666138,-73.948074,"(40.666138, -73.948074)",CROWN STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3781157,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:10,BROOKLYN,11210,40.63406,-73.946815,"(40.63406, -73.946815)",GLENWOOD ROAD,EAST 31 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781381,SPORT UTILITY / STATION WAGON,BU,,,
10/31/2017,14:10,QUEENS,11434,40.672382,-73.78574,"(40.672382, -73.78574)",ROCKAWAY BOULEVARD,BAISLEY BOULEVARD,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Traffic Control Disregarded,,,,3780654,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,14:10,,,40.75505,-73.94144,"(40.75505, -73.94144)",21 STREET,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3780905,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,14:10,BROOKLYN,11210,40.63406,-73.946815,"(40.63406, -73.946815)",GLENWOOD ROAD,EAST 31 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781381,SPORT UTILITY / STATION WAGON,BU,,,
10/31/2017,14:12,BROOKLYN,11203,40.63728,-73.93159,"(40.63728, -73.93159)",,,4706      FARRAGUT ROAD,0,0,0,0,0,0,0,0,Unspecified,,,,,3781315,SPORT UTILITY / STATION WAGON,LL,,,
10/31/2017,14:12,MANHATTAN,10028,40.777504,-73.954956,"(40.777504, -73.954956)",EAST 84 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3780639,TK,BU,,,
10/31/2017,14:12,BROOKLYN,11236,40.648598,-73.920364,"(40.648598, -73.920364)",RALPH AVENUE,EAST 86 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3781316,PASSENGER VEHICLE,VN,,,
10/31/2017,14:15,MANHATTAN,10013,40.717453,-73.99596,"(40.717453, -73.99596)",,,146       HESTER STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781730,SPORT UTILITY / STATION WAGON,TK,,,
10/31/2017,14:15,,,40.73566,-73.91521,"(40.73566, -73.91521)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3781189,TAXI,DP,,,
10/31/2017,14:15,BROOKLYN,11226,40.639954,-73.95509,"(40.639954, -73.95509)",,,1247      FLATBUSH AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781141,PASSENGER VEHICLE,TAXI,,,
10/31/2017,14:19,BROOKLYN,11230,40.619396,-73.969574,"(40.619396, -73.969574)",OCEAN PARKWAY,AVENUE L,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781266,VAN,,,,
10/31/2017,14:20,,,40.52474,-74.233444,"(40.52474, -74.233444)",BOSCOMBE AVENUE,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Turning Improperly,,,,3781461,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:20,MANHATTAN,10003,40.73696,-73.98451,"(40.73696, -73.98451)",3 AVENUE,EAST 20 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3781292,BICYCLE,PASSENGER VEHICLE,,,
10/31/2017,14:20,BROOKLYN,11235,40.578487,-73.959694,"(40.578487, -73.959694)",,,3176      CONEY ISLAND AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inexperience,,,,3780980,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:20,,,40.814075,-73.79548,"(40.814075, -73.79548)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781623,SPORT UTILITY / STATION WAGON,LL,,,
10/31/2017,14:20,BROOKLYN,11237,40.698948,-73.918594,"(40.698948, -73.918594)",,,457       KNICKERBOCKER AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781086,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/31/2017,14:23,,,40.80398,-73.831085,"(40.80398, -73.831085)",,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,3781624,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/31/2017,14:25,,,40.681423,-74.00562,"(40.681423, -74.00562)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3782004,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/31/2017,14:30,,,40.748333,-73.98256,"(40.748333, -73.98256)",MADISON AVENUE,,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,3780999,BICYCLE,VN,,,
10/31/2017,14:30,MANHATTAN,10011,40.738552,-73.99969,"(40.738552, -73.99969)",WEST 14 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781104,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:30,QUEENS,11101,40.740383,-73.92875,"(40.740383, -73.92875)",37 STREET,48 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780725,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,14:30,MANHATTAN,10003,40.734947,-73.98807,"(40.734947, -73.98807)",,,22        IRVING PLACE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781287,TK,TRLPM,,,
10/31/2017,14:30,,,40.75253,-73.94384,"(40.75253, -73.94384)",21 STREET,QUEENS PLAZA NORTH,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3780904,CONV,PASSENGER VEHICLE,,,
10/31/2017,14:30,BROOKLYN,11205,40.694256,-73.97799,"(40.694256, -73.97799)",AUBURN PLACE,SAINT EDWARDS STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781138,PASSENGER VEHICLE,,,,
10/31/2017,14:30,MANHATTAN,10016,40.74768,-73.97498,"(40.74768, -73.97498)",,,240       EAST 38 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3780708,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,14:30,BRONX,10456,40.82521,-73.90778,"(40.82521, -73.90778)",EAST 164 STREET,BOSTON ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780643,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:30,MANHATTAN,10031,40.826427,-73.950455,"(40.826427, -73.950455)",BROADWAY,WEST 145 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781970,PASSENGER VEHICLE,BU,,,
10/31/2017,14:30,,,40.748333,-73.98256,"(40.748333, -73.98256)",MADISON AVENUE,,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,3780999,BICYCLE,VN,,,
10/31/2017,14:35,,,,,,47 streeet,3 ave,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3780732,BICYCLE,PASSENGER VEHICLE,,,
10/31/2017,14:37,BRONX,10452,40.843822,-73.916565,"(40.843822, -73.916565)",GOBLE PLACE,INWOOD AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781070,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:37,BRONX,10452,40.843822,-73.916565,"(40.843822, -73.916565)",GOBLE PLACE,INWOOD AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781070,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:40,,,,,,Marginal St,FDR DRIVE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781298,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,14:40,,,40.615005,-73.980225,"(40.615005, -73.980225)",63 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780820,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:40,QUEENS,11411,40.69067,-73.73134,"(40.69067, -73.73134)",231 STREET,118 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780739,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,14:44,QUEENS,11420,40.666893,-73.80546,"(40.666893, -73.80546)",NORTH CONDUIT AVENUE,134 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,3780726,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/31/2017,14:45,,,40.86743,-73.92193,"(40.86743, -73.92193)",BROADWAY,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3782014,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,14:45,,,40.8115,-73.93481,"(40.8115, -73.93481)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780674,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:45,,,40.505527,-74.23819,"(40.505527, -74.23819)",SPRAGUE AVENUE,,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,3781295,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:45,,,40.740417,-73.80553,"(40.740417, -73.80553)",59 AVENUE,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3780718,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,14:50,MANHATTAN,10021,40.771065,-73.95965,"(40.771065, -73.95965)",3 AVENUE,EAST 74 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781056,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,14:50,QUEENS,11693,40.586746,-73.81712,"(40.586746, -73.81712)",BEACH 94 STREET,ROCKAWAY FREEWAY,,1,0,0,0,0,0,1,0,View Obstructed/Limited,View Obstructed/Limited,,,,3781198,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,14:50,QUEENS,11385,,,,81 st,78 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3780668,PICK-UP TRUCK,PICK-UP TRUCK,,,
10/31/2017,14:50,MANHATTAN,10021,40.771065,-73.95965,"(40.771065, -73.95965)",3 AVENUE,EAST 74 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781056,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,14:55,BROOKLYN,11220,40.639996,-74.00488,"(40.639996, -74.00488)",8 AVENUE,52 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3781924,SPORT UTILITY / STATION WAGON,TK,,,
10/31/2017,14:55,BROOKLYN,11220,40.640553,-74.0043,"(40.640553, -74.0043)",8 AVENUE,51 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3781181,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:00,,,40.770897,-73.98726,"(40.770897, -73.98726)",AMSTERDAM AVENUE,,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,,,,3780831,TK,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:00,QUEENS,11432,40.706253,-73.804054,"(40.706253, -73.804054)",153 STREET,88 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Backing Unsafely,,,,3781140,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:00,,,40.715977,-73.92468,"(40.715977, -73.92468)",GRAND STREET,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3780884,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,15:00,,,40.769333,-73.912445,"(40.769333, -73.912445)",,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3780914,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:00,,,40.720165,-73.844795,"(40.720165, -73.844795)",71 AVENUE,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3780801,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,15:00,BRONX,10468,40.857418,-73.899956,"(40.857418, -73.899956)",GRAND CONCOURSE,EAST 183 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781263,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,15:00,QUEENS,11434,40.65705,-73.76746,"(40.65705, -73.76746)",150 AVENUE,BREWER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3780738,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,15:00,,,40.58484,-74.16156,"(40.58484, -74.16156)",,,193       LAMPED LOOP,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781106,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,15:00,,,40.585163,-73.95641,"(40.585163, -73.95641)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781523,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:00,BRONX,10451,40.822056,-73.920395,"(40.822056, -73.920395)",PARK AVENUE,CONCOURSE VILLAGE EAST,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3781409,PASSENGER VEHICLE,BU,,,
10/31/2017,15:01,,,40.69738,-73.96185,"(40.69738, -73.96185)",,,98        CLASSON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780697,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,15:05,QUEENS,11365,40.74172,-73.78253,"(40.74172, -73.78253)",,,193-20    HORACE HARDING EXPRESSWAY,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3780806,PASSENGER VEHICLE,,,,
10/31/2017,15:05,BROOKLYN,11217,,,,saint johns place,flatbush avenue,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780906,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:10,QUEENS,11369,40.75956,-73.86222,"(40.75956, -73.86222)",,,32-13     107 STREET,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3781042,PASSENGER VEHICLE,,,,
10/31/2017,15:10,BROOKLYN,11205,40.69341,-73.976906,"(40.69341, -73.976906)",,,287       MYRTLE AVENUE,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3781012,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,15:12,BRONX,10474,40.816864,-73.882744,"(40.816864, -73.882744)",,,772       EDGEWATER ROAD,0,0,0,0,0,0,0,0,Unspecified,,,,,3781952,PASSENGER VEHICLE,,,,
10/31/2017,15:15,,,40.59018,-74.10089,"(40.59018, -74.10089)",RICHMOND ROAD,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,3780866,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
10/31/2017,15:15,BRONX,10459,40.821415,-73.88933,"(40.821415, -73.88933)",BRUCKNER BOULEVARD,FAILE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780957,PICK-UP TRUCK,PICK-UP TRUCK,,,
10/31/2017,15:15,,,40.61074,-74.09583,"(40.61074, -74.09583)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780783,PICK-UP TRUCK,RF,,,
10/31/2017,15:15,STATEN ISLAND,10305,40.602093,-74.080086,"(40.602093, -74.080086)",DELPHINE TERRACE,WINDERMERE ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3780780,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:15,,,40.757805,-73.93623,"(40.757805, -73.93623)",37 AVENUE,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3780915,PASSENGER VEHICLE,TAXI,,,
10/31/2017,15:18,,,40.731346,-73.917435,"(40.731346, -73.917435)",,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3780723,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:20,BROOKLYN,11207,40.68085,-73.904655,"(40.68085, -73.904655)",,,2060      EASTERN PARKWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781089,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:20,QUEENS,11432,40.71512,-73.77358,"(40.71512, -73.77358)",188 STREET,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3781024,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:20,BROOKLYN,11207,40.68085,-73.904655,"(40.68085, -73.904655)",,,2060      EASTERN PARKWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781089,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:25,BROOKLYN,11206,40.700424,-73.9444,"(40.700424, -73.9444)",THROOP AVENUE,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3781196,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,15:29,QUEENS,11357,40.780224,-73.80255,"(40.780224, -73.80255)",FRANCIS LEWIS BOULEVARD,WILLETS POINT BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3780717,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:30,,,40.69382,-73.72694,"(40.69382, -73.72694)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3780759,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:30,BROOKLYN,11249,,,,BROOKLYN QUEENS EXPRESSWAY,WYTHE AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780898,BU,TK,,,
10/31/2017,15:30,BROOKLYN,11232,40.654705,-74.00731,"(40.654705, -74.00731)",,,976       3 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780734,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,15:30,QUEENS,11354,40.759193,-73.83124,"(40.759193, -73.83124)",,,135-25    ROOSEVELT AVENUE,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Speed,,,,3780878,TAXI,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:30,,,40.814075,-73.79548,"(40.814075, -73.79548)",,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3782200,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:30,,,40.7437,-73.83594,"(40.7437, -73.83594)",COLLEGE POINT BOULEVARD,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3780874,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:30,,,40.688766,-73.99907,"(40.688766, -73.99907)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781003,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,15:30,,,40.63244,-74.13988,"(40.63244, -74.13988)",BLACKFORD AVENUE,TREADWELL AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3781096,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,15:35,,,40.743156,-73.97213,"(40.743156, -73.97213)",ROOSEVELT DRIVE,EAST 34 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780853,BU,PASSENGER VEHICLE,,,
10/31/2017,15:35,BROOKLYN,11217,40.68532,-73.98071,"(40.68532, -73.98071)",ATLANTIC AVENUE,3 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3780825,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/31/2017,15:40,,,40.66813,-73.93675,"(40.66813, -73.93675)",UNION STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3781158,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
